,0
2636,66.2411173841501
2637,66.68702699418876
2638,66.95646864093526
2639,67.78509066842875
2640,67.81038191209625
2641,66.77870388456175
2642,66.73304291849756
2643,67.95319171469366
2644,66.4593032809974
2645,66.86965603058556
2646,67.45466984797773
2647,66.73986738486786
2648,66.78492859271327
2649,65.67310453608542
2650,67.88369178381602
2651,67.42443858010488
2652,66.54661934984067
2653,66.30281198981616
2654,66.62673213186096
2655,67.2019315993235
2656,66.77161233668956
2657,66.8461558092742
2658,67.18730628744878
2659,66.81851646437966
2660,67.6393032081375
2661,67.56761687960663
2662,66.34726312861704
2663,67.41163545161216
2664,66.74353641587204
2665,66.77019528484459
2666,66.41387014999214
2667,66.96054422272815
2668,66.63777403708202
2669,67.06098270114886
2670,67.34250560456287
2671,67.76464407423674
2672,67.25934739080441
2673,67.48117840952759
2674,67.832721341238
2675,66.72349587639845
2676,66.46453010101602
2677,67.5106368285216
2678,67.06687409072462
2679,67.64938542829928
2680,67.40027644296237
2681,66.7080732376609
2682,67.52228882847169
2683,67.55802190347507
2684,66.37589046783759
2685,66.40792813368097
2686,67.289157163629
2687,67.14071547520629
2688,68.17453518832495
2689,66.94205706378426
2690,66.75690771663919
2691,66.97943162749353
2692,67.00247679472665
2693,67.58409536394
2694,67.78473498922544
2695,66.99350667699748
2696,67.71211614726269
2697,66.35942441434335
2698,66.81242644025532
2699,67.23955806348181
2700,67.5831686649938
2701,67.44380043115765
2702,66.82146276112192
2703,66.44898341071304
2704,67.08567448535491
2705,66.65290512013897
2706,66.67770045576809
2707,65.89193040126314
2708,66.62778418854978
2709,67.01558960577393
2710,66.1932602357908
2711,65.84439566740345
2712,67.14638104513024
2713,66.6134542224864
2714,66.89674113538335
2715,67.41098698313101
2716,66.87160937567175
2717,66.52186211514478
2718,67.70399860925778
2719,67.26106717004782
2720,67.03064939660925
2721,67.03102765566662
2722,67.96766859489098
2723,66.99273107738566
2724,67.25735557977106
2725,67.66946743335936
2726,67.37658441960251
2727,67.2263054036788
2728,66.46145066616239
2729,67.44776709419386
2730,67.92474426560857
2731,66.93563741272561
